ISO3,Country,Residence / School Type,Service Type,Year,Coverage,School-age population,Service level
MNG,Mongolia,rural,Hygiene,2021,0,0,Insufficient data
MNG,Mongolia,secondary,Hygiene,2021,0,0,Insufficient data
MNG,Mongolia,urban,Hygiene,2021,0,0,Insufficient data
MNG,Mongolia,total,Sanitation,2021,0,0,Insufficient data
MNG,Mongolia,pre_primary,Sanitation,2021,100,308232,Insufficient data
MNG,Mongolia,primary,Sanitation,2021,0,0,Insufficient data
MNG,Mongolia,rural,Sanitation,2021,0,0,Insufficient data
MNG,Mongolia,secondary,Sanitation,2021,0,0,Insufficient data
MNG,Mongolia,urban,Sanitation,2021,0,0,Insufficient data
MNG,Mongolia,total,Drinking water,2021,0,0,Insufficient data
MNG,Mongolia,pre_primary,Drinking water,2021,100,308232,Insufficient data
MNG,Mongolia,primary,Drinking water,2021,0,0,Insufficient data
MNG,Mongolia,rural,Drinking water,2021,0,0,Insufficient data
MNG,Mongolia,secondary,Drinking water,2021,0,0,Insufficient data
MNG,Mongolia,urban,Drinking water,2021,0,0,Insufficient data
MNG,Mongolia,total,Hygiene,2021,35.9,362306.749,Limited service
MNG,Mongolia,primary,Hygiene,2021,36.4,126889.672,Limited service
MNG,Mongolia,rural,Hygiene,2021,40.7,128215.175,Limited service
MNG,Mongolia,secondary,Hygiene,2021,10.065,35467.14765,Limited service
MNG,Mongolia,urban,Hygiene,2021,34.3,238105.798,Limited service
MNG,Mongolia,total,Sanitation,2021,21.10774,213021.6743,Limited service
MNG,Mongolia,primary,Sanitation,2021,15.59878,54377.04382,Limited service
MNG,Mongolia,rural,Sanitation,2021,17.96385,56590.61531,Limited service
MNG,Mongolia,secondary,Sanitation,2021,21.47502,75673.89093,Limited service
MNG,Mongolia,urban,Sanitation,2021,29.7674,206641.12336,Limited service
MNG,Mongolia,total,Drinking water,2021,23.85,240696.8235,Limited service
MNG,Mongolia,primary,Drinking water,2021,23.8,82966.324,Limited service
MNG,Mongolia,rural,Drinking water,2021,24.7,77811.175,Limited service
MNG,Mongolia,secondary,Drinking water,2021,25.35,89328.5835,Limited service
MNG,Mongolia,urban,Drinking water,2021,14.8,102739.528,Limited service
MNG,Mongolia,total,Hygiene,2021,22.7,229090.897,No service
MNG,Mongolia,primary,Hygiene,2021,20,69719.6,No service
MNG,Mongolia,rural,Hygiene,2021,24.1,75921.025,No service
MNG,Mongolia,secondary,Hygiene,2021,24.2,85276.202,No service
MNG,Mongolia,urban,Hygiene,2021,13,90244.18,No service
MNG,Mongolia,total,Sanitation,2021,15.65,157941.5215,No service
MNG,Mongolia,primary,Sanitation,2021,14.25,49675.215,No service
MNG,Mongolia,rural,Sanitation,2021,24.35,76708.5875,No service
MNG,Mongolia,secondary,Sanitation,2021,15.05,53033.3405,No service
MNG,Mongolia,urban,Sanitation,2021,0,0,No service
MNG,Mongolia,total,Drinking water,2021,1.75,17661.1925,No service
MNG,Mongolia,primary,Drinking water,2021,3.5,12200.93,No service
MNG,Mongolia,rural,Drinking water,2021,2.4,7560.6,No service
MNG,Mongolia,secondary,Drinking water,2021,1.25,4404.7625,No service
MNG,Mongolia,urban,Drinking water,2021,0.4,2776.744,No service
MYS,Malaysia,total,Hygiene,2018,97.74805,6934182.19159,Basic service
MYS,Malaysia,primary,Hygiene,2018,96.89483,2833308.36046,Basic service
MYS,Malaysia,secondary,Hygiene,2018,98.54667,3116496.07886,Basic service
MYS,Malaysia,total,Sanitation,2018,99.40225,7051530.28831,Basic service
MYS,Malaysia,primary,Sanitation,2018,98.78496,2888577.8572,Basic service
MYS,Malaysia,secondary,Sanitation,2018,99.98359,3161938.10975,Basic service
MYS,Malaysia,total,Drinking water,2018,97.10874,6888830.16148,Basic service
MYS,Malaysia,primary,Drinking water,2018,95.10461,2780960.63144,Basic service
MYS,Malaysia,secondary,Drinking water,2018,98.98867,3130474.14576,Basic service
MYS,Malaysia,total,Hygiene,2018,0,0,Insufficient data
MYS,Malaysia,pre_primary,Hygiene,2018,100,1007370,Insufficient data
MYS,Malaysia,primary,Hygiene,2018,0,0,Insufficient data
MYS,Malaysia,rural,Hygiene,2018,100,1699990,Insufficient data
MYS,Malaysia,secondary,Hygiene,2018,0,0,Insufficient data
MYS,Malaysia,urban,Hygiene,2018,100,5393944,Insufficient data
MYS,Malaysia,total,Sanitation,2018,0,0,Insufficient data
MYS,Malaysia,pre_primary,Sanitation,2018,100,1007370,Insufficient data
MYS,Malaysia,primary,Sanitation,2018,0,0,Insufficient data
MYS,Malaysia,rural,Sanitation,2018,100,1699990,Insufficient data
MYS,Malaysia,secondary,Sanitation,2018,0,0,Insufficient data
MYS,Malaysia,urban,Sanitation,2018,100,5393944,Insufficient data
MYS,Malaysia,total,Drinking water,2018,0,0,Insufficient data
MYS,Malaysia,pre_primary,Drinking water,2018,100,1007370,Insufficient data
MYS,Malaysia,primary,Drinking water,2018,0,0,Insufficient data
MYS,Malaysia,rural,Drinking water,2018,100,1699990,Insufficient data
MYS,Malaysia,secondary,Drinking water,2018,0,0,Insufficient data
MYS,Malaysia,urban,Drinking water,2018,100,5393944,Insufficient data
MYS,Malaysia,total,Hygiene,2018,2.25195,159751.80848,Limited service
MYS,Malaysia,primary,Hygiene,2018,3.10518,90798.63954,Limited service
MYS,Malaysia,secondary,Hygiene,2018,1.45333,45960.9212,Limited service
MYS,Malaysia,total,Sanitation,2018,0.59775,42403.71198,Limited service
MYS,Malaysia,primary,Sanitation,2018,1.21504,35529.1428,Limited service
MYS,Malaysia,secondary,Sanitation,2018,0.01641,518.89028,Limited service
MYS,Malaysia,total,Drinking water,2018,2.89126,205103.83881,Limited service
MYS,Malaysia,primary,Drinking water,2018,4.89539,143146.36856,Limited service
MYS,Malaysia,secondary,Drinking water,2018,1.01133,31982.85418,Limited service
MYS,Malaysia,total,Hygiene,2018,0,0,No service
MYS,Malaysia,primary,Hygiene,2018,0,0,No service
MYS,Malaysia,secondary,Hygiene,2018,0,0,No service
MYS,Malaysia,total,Sanitation,2018,0,0,No service
MYS,Malaysia,primary,Sanitation,2018,0,0,No service
MYS,Malaysia,secondary,Sanitation,2018,0,0,No service
MYS,Malaysia,total,Drinking water,2018,0,0,No service
MYS,Malaysia,primary,Drinking water,2018,0,0,No service
MYS,Malaysia,secondary,Drinking water,2018,0,0,No service
MYS,Malaysia,total,Hygiene,2019,97.74805,6909341.47951,Basic service
MYS,Malaysia,primary,Hygiene,2019,96.89483,2846428.88872,Basic service
MYS,Malaysia,secondary,Hygiene,2019,98.54667,3062034.26142,Basic service
MYS,Malaysia,total,Sanitation,2019,99.40225,7026269.19352,Basic service
MYS,Malaysia,primary,Sanitation,2019,98.78496,2901954.3283,Basic service
MYS,Malaysia,secondary,Sanitation,2019,99.98359,3106682.17753,Basic service
MYS,Malaysia,total,Drinking water,2019,97.10874,6864151.91653,Basic service
MYS,Malaysia,primary,Drinking water,2019,95.10461,2793838.74701,Basic service
MYS,Malaysia,secondary,Drinking water,2019,98.98867,3075768.0569,Basic service
